
																																								
Interferometer Scan																																								
2.455223	77.673594	2.092599	4.216278	137.827239	273.029191	294.372476	50.007241	2.021435	33.138588	154.650859	11.928899	229.741046	317.203605	194.893418	19.851707	2.636477	8.366065	2.129263	20.386816	3.975720	24.770262	257.192967	1.986489	131.894204	2.230679	1.999694	2.931811	226.289275	98.099588	302.691881	1.991413	2.168677	2.259230	6.364628	1.985680	7.705719	2.846320	56.789055	4.917643	170.480836
Laser Intensity Signal																																								
63449.753190	31569.762058	65106.478367	43058.956861	32857.961267	56861.141238	43447.509320	66542.296105	55098.709115	54887.220511	55335.990067	54942.877614	55196.905636	55491.551560	55243.957862	54877.382246	44574.828134	54764.687852	54639.837839	54841.315164	44876.308152	55030.128312	45126.397460	54666.440212	55024.201236	54881.642086	54845.049405	44758.685450	55372.521144	44814.641398	44999.886766	54716.615885	54824.763392	54970.254623	54854.814269	55028.261847	54937.619005	55162.563461	44613.714575	54931.817759	44953.668157
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
306.288981	4.120653	5523.227078	0.113626	7.617314	0.118512																																			

																																								
Interferometer Scan																																								
Wednesday, March 23, 2016	11:40:29 AM																																							
X position (cm)																																								
0.000000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
5536.977750	5559.552000	5508.259875	5506.212000	5502.116250	5491.876875	5500.068375	5504.164125	5553.408375	5495.972625	5545.216875	5498.020500	5514.451125	5520.594750	5534.929875	5561.599875	5539.025625	5549.312625	5518.546875	5547.264750	5512.403250	5493.924750	5532.882000	5541.121125	5555.456250	5530.834125	5530.834125	5487.781125	5516.499000	5557.504125	5483.685375	5485.733250	5522.642625	5526.738375	5551.360500	5543.169000	5489.829000	5524.690500	5528.786250	5563.647750	5523.642750
Fringe Signal																																								
1.819989	1.748869	1.972661	2.163044	3.118941	25.665277	4.095625	2.872558	1.857182	8.982802	1.834899	6.516614	1.816002	1.844515	1.893147	1.889058	1.828647	1.905325	1.869125	1.839858	1.909658	18.501311	1.787506	1.842678	1.795825	1.835481	1.869799	59.230235	1.864729	1.848125	132.255366	118.279643	1.729505	1.775885	1.840111	1.807848	49.717530	1.856024	1.807634	1.908854	1.886859
Laser Intensity Signal																																								
60181.137326	37544.468152	60233.594962	27985.024123	37525.300183	60528.222536	37718.681190	60204.476006	60038.097142	37646.944174	50353.601249	37505.082327	27983.107850	60268.273992	39416.439767	39046.401229	48665.939149	39209.846702	48832.965509	48770.289500	39119.873638	48811.566694	48858.303037	39322.174095	48814.586593	48910.287503	39341.785088	48842.373857	39275.186094	48984.757371	39399.578665	49006.350172	48875.368612	48869.744312	49077.249638	49151.043174	49008.754033	39295.708037	49014.491054	39368.027013	39093.026161
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
-1065.773602	240.323830	5534.515721	170.631198	129.891829	725.044929																																			
