
																														
Interferometer Scan																														
Wednesday, March 23, 2016	2:20:21 PM																													
X position (cm)																														
0.000000																														
Y position (cm)																														
NaN																														
Interferometer Positions (um)																														
5468.731125	5459.063250	5485.638000	5480.827875	5504.926125	5456.682000	5524.261875	5483.209125	5454.253125	5478.399000	5500.116000	5475.970125	5512.165125	5473.588875	5492.877000	5495.305875	5495.305875	5490.448125	5502.544875	5461.492125	5517.022875	5517.022875	5463.921000	5514.594000	5471.160000	5519.451750	5521.833000	5507.355000	5509.783875	5497.687125	5489.257500
Fringe Signal																														
11.768556	2.053244	265.563208	164.690462	32.587794	1.943122	1.727282	218.349677	1.767219	101.327100	106.149881	68.018683	4.556290	45.445874	256.596840	167.363376	217.310873	283.556381	43.850463	2.535793	2.666414	2.664684	3.759309	3.329966	24.637639	2.014925	1.832594	13.953839	10.557674	115.587554	274.490752
Laser Intensity Signal																														
66670.712586	41999.414067	44014.322319	52642.287452	42763.052646	52209.136435	52594.726666	53690.255278	52346.768589	52576.693780	52599.902700	52636.665774	52167.344128	42587.599667	52680.019149	42652.721480	52560.630907	52246.743613	41049.599508	50410.001531	40999.225917	40939.940741	40879.793111	50661.961236	52998.104678	53008.021586	43158.236037	43125.911060	52873.493217	52852.667187	52363.539251
Gaussian Fit																														
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																														
283.241183	5.416685	5488.688969	0.155331	7.364880	0.162837																									

																														
Interferometer Scan																														
Wednesday, March 23, 2016	2:21:01 PM																													
X position (cm)																														
0.602712																														
Y position (cm)																														
NaN																														
Interferometer Positions (um)																														
5521.975875	5524.404750	5471.302875	5464.063875	5519.594625	5478.541875	5502.687750	5488.209750	5454.396000	5483.352000	5490.638625	5514.736875	5497.877625	5485.780875	5517.165750	5507.497875	5507.497875	5500.258875	5505.116625	5459.253750	5509.926750	5456.824875	5493.019875	5468.874000	5466.492750	5512.355625	5461.635000	5473.731750	5480.970750	5495.448750	5489.400375
Fringe Signal																														
1.945507	1.772271	16.164046	3.834832	2.117600	82.442796	67.609964	290.120406	1.700738	173.971091	246.872094	4.523435	156.882350	211.549592	2.706615	19.374998	18.649370	80.810549	50.358267	2.220536	11.249654	1.757905	278.003076	10.378792	5.286062	7.261062	2.743419	22.740145	98.710482	246.203713	295.212220
Laser Intensity Signal																														
64828.019835	64901.952307	41726.868193	64578.732687	31886.355988	42651.768586	65285.774377	64588.977275	41030.777569	31042.370273	40853.877555	40512.378634	40976.387932	63468.352307	40928.293683	40061.591880	64061.720494	53000.521646	39012.178330	54353.061478	39944.695316	30927.040020	41586.170266	40839.966884	40906.155622	54345.886597	64005.748818	41053.266903	64595.467960	41596.673065	42269.992550
Gaussian Fit																														
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																														
