
																																																		
Interferometer Scan																																																		
Thursday, February 12, 2015	4:03:17 PM																																																	
X position (cm)																																																		
0.000000																																																		
Y position (cm)																																																		
0.000000																																																		
Interferometer Positions (um)																																																		
1613.439750	1594.866000	1574.863500	1567.719750	1582.007250	1582.007250	1572.006000	1617.726000	1602.009750	1593.437250	1606.296000	1620.583500	1629.156000	1604.867250	1632.013500	1587.722250	1596.294750	1586.293500	1580.578500	1622.012250	1610.582250	1570.577250	1576.292250	1616.297250	1566.291000	1569.148500	1573.434750	1614.868500	1633.442250	1597.723500	1634.871000	1603.438500	1630.584750	1619.154750	1592.008500	1609.153500	1624.869750	1584.864750	1590.579750	1599.152250	1589.151000	1564.862250	1607.724750	1577.721000	1626.298500	1583.436000	1600.581000	1623.441000	1627.727250	1579.149750	1599.866625
Fringe Signal																																																		
13.849560	26.029546	1.355535	1.142934	4.847518	4.196854	1.165058	7.099691	34.699917	29.933136	33.819828	5.155295	1.871630	31.729912	1.397218	11.414973	29.121943	9.297206	4.544086	5.809986	19.914245	1.159025	1.937886	12.426921	0.927608	1.201239	1.342591	11.939187	1.274170	39.582047	1.135018	27.583262	1.704892	5.729669	23.809181	27.195009	2.891228	8.625352	17.742546	34.358227	13.577539	1.044892	31.641190	2.212585	2.216995	5.795161	34.435904	4.144812	2.181414	2.850099	34.948908
Laser Intensity Signal																																																		
134937.616056	169916.445491	151449.770394	154323.350979	119542.149284	133842.408571	134054.940508	155305.658286	167205.399429	167918.235812	152479.925535	133009.379164	153267.583058	154011.866235	118643.991511	169115.587707	133317.293507	135711.133532	170105.872056	120019.156992	119943.343636	135409.940562	119473.204101	135376.070246	167105.561887	169502.969692	119857.103503	154150.276956	120648.070595	170505.738650	134927.423898	132702.669373	120655.861514	168295.070433	154795.469701	167967.070618	119127.194993	135532.747162	133749.173125	155754.139484	133940.480573	169168.573563	136275.993559	154407.575224	133695.795364	137077.518500	169804.112855	168467.610993	152187.543224	135587.579822	152981.121270
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
35.346230	0.694210	1601.296271	0.238282	9.662049	0.227618																																													

																																																		
Interferometer Scan																																																		
Thursday, February 12, 2015	4:04:21 PM																																																	
X position (cm)																																																		
0.622449																																																		
Y position (cm)																																																		
0.000000																																																		
Interferometer Positions (um)																																																		
1583.436000	1569.148500	1579.149750	1573.434750	1627.727250	1572.006000	1577.721000	1623.441000	1629.156000	1593.437250	1566.291000	1636.299750	1570.577250	1633.442250	1602.009750	1587.722250	1609.153500	1600.581000	1634.871000	1617.726000	1597.723500	1594.866000	1584.864750	1620.583500	1592.008500	1616.297250	1630.584750	1596.294750	1567.719750	1599.152250	1613.439750	1612.011000	1603.438500	1586.293500	1619.154750	1622.012250	1606.296000	1576.292250	1580.578500	1626.298500	1589.151000	1582.007250	1614.868500	1574.863500	1590.579750	1624.869750	1610.582250	1632.013500	1604.867250	1607.724750	1601.295375
Fringe Signal																																																		
9.609848	1.159461	4.371531	1.704397	1.600699	1.492839	3.076094	2.543022	1.797221	24.962843	1.089683	1.190734	1.347707	1.164429	35.015256	20.421287	13.306130	39.906261	1.091231	3.641522	37.005557	39.673999	10.782208	4.094489	28.161449	8.464491	1.510207	33.985471	1.058925	36.130324	10.810483	14.010828	32.750649	14.724404	5.015936	4.015232	28.489942	2.686303	4.179426	2.339955	21.423582	7.491485	9.969891	2.158473	22.390052	2.110575	14.980056	1.416246	29.017767	18.677474	32.420109
Laser Intensity Signal																																																		
136729.952256	123678.318920	172258.185708	138827.088527	156534.428140	120809.241969	123596.537856	169679.819899	139295.998607	170686.064886	153883.592622	154510.250476	154988.557107	154002.969068	156715.660083	140311.395041	153685.786624	155879.218872	141551.688745	153653.698888	156108.458557	155910.914703	139049.073377	154503.289242	156135.350600	137754.810778	139074.726789	155465.028731	137540.679762	122759.964262	170943.184896	138064.417260	171292.976742	157534.069719	155706.835599	136756.675215	171562.051830	157051.952824	121140.138476	139286.126264	171038.908088	139907.923968	173261.790904	171827.711181	124203.561124	121114.452296	156747.357225	154220.110807	155018.517545	173849.266094	156069.548524
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
36.477202	0.752686	1598.697899	0.231072	9.270408	0.229413																																													

																																																		
Interferometer Scan																																																		
Thursday, February 12, 2015	4:05:25 PM																																																	
X position (cm)																																																		
1.244898																																																		
Y position (cm)																																																		
0.000000																																																		
Interferometer Positions (um)																																																		
