
																																																		
Interferometer Scan																																																		
1.495817	2.749502	1.540374	12.339635	1.488620	4.722178	1.552057	2.460327	1.561366	1.938150	3.242182	1.884231	1.496901	3.818315	1.401047	11.694641	5.647589	2.907034	1.495686	3.412041	1.780029	3.014590	1.901678	1.920240	5.290756	2.557158	1.650082	12.504499	11.621489	2.876673	2.049326	9.232919	1.824048	2.494434	1.595314	12.876422	1.321694	5.921836	1.768870	2.641250	1.592312	3.559595	1.491502	1.438820	2.702312	1.446349	1.471051	1.448173	1.555401	1.507061	14.956857
Laser Intensity Signal																																																		
120283.288044	138686.702551	140607.742280	119836.885647	120572.567880	124872.458240	125349.490852	136691.785400	137918.844764	137002.524344	121543.545324	121501.258875	135564.051087	135813.648876	135194.729513	137867.703091	138376.916500	135471.992668	137583.773614	124269.191496	135494.945997	121549.281034	138213.662392	135870.380769	122991.145124	135851.568005	135446.230467	136788.491633	123595.609866	139076.931420	138240.076022	123983.117681	124214.361457	122071.444357	138657.310966	136027.508572	121480.217887	122401.142866	138137.594757	138243.251896	135451.393393	134829.669089	137327.133327	121757.634396	150863.320187	120654.440694	122223.742157	152828.879831	136971.899372	138140.812575	137298.800804
Gaussian Fit																																																		
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																																		
9.843214	0.916673	1587.170415	0.919372	8.078373	0.908252																																													

																																																		
Interferometer Scan																																																		
Friday, February 13, 2015	12:03:13 AM																																																	
X position (cm)																																																		
28.010204																																																		
Y position (cm)																																																		
6.850000																																																		
Interferometer Positions (um)																																																		
1617.868875	1565.005125	1560.718875	1610.725125	1569.291375	1600.723875	1590.722625	1556.432625	1555.003875	1599.295125	1606.438875	1567.862625	1552.194000	1582.150125	1576.435125	1616.440125	1562.147625	1577.863875	1592.151375	1609.296375	1553.622750	1572.148875	1612.153875	1619.297625	1589.293875	1585.007625	1559.290125	1593.580125	1586.436375	1595.008875	1579.292625	1602.152625	1622.155125	1557.861375	1607.867625	1605.010125	1615.011375	1597.866375	1603.581375	1570.720125	1583.578875	1596.437625	1587.865125	1613.582625	1620.726375	1566.433875	1573.577625	1580.721375	1563.576375	1575.006375	1587.150750
Fringe Signal																																																		
1.508275	2.489328	1.604247	1.593531	3.207579	1.845367	2.858620	1.396085	1.447380	8.378322	3.607357	1.510072	1.434689	8.922012	2.354858	1.615582	1.590385	5.061488	9.470721	1.839600	1.304822	2.178499	1.824803	1.391779	3.314203	9.964313	1.673500	8.331895	3.175623	5.777074	2.909280	1.903393	1.371270	1.548910	3.126049	1.999992	1.688546	2.782664	2.978462	4.131708	3.708396	10.086769	10.550571	1.355477	1.412898	2.438004	1.868882	3.049134	1.945575	2.769782	7.136336
Laser Intensity Signal																																																		
