
																									
Interferometer Scan																									
Wednesday, June 03, 2015	1:25:28 PM																								
X position (cm)																									
0.000000																									
Y position (cm)																									
0.000000																									
Interferometer Positions (um)																									
1505.997750	1462.230375	1524.714375	1484.090250	1487.233500	1499.711250	1509.093375	1518.475500	1465.373625	1452.848250	1493.472375	1496.615625	1480.994625	1471.612500	1459.087125	1449.752625	1515.379875	1512.236625	1490.376750	1521.618750	1468.469250	1477.851375	1455.991500	1502.854500	1474.755750	1487.233500
Fringe Signal																									
1.642175	1.754632	0.991746	23.803052	22.129363	3.541435	1.139938	0.944765	2.833173	1.077964	10.617321	6.336348	25.646865	8.812667	1.140586	0.983277	0.986120	1.004830	12.502225	0.950802	4.783056	19.773975	1.045018	1.994362	15.852405	22.333979
Laser Intensity Signal																									
54396.717629	43019.299717	35086.805238	42893.654098	42929.778852	43100.606300	43095.241523	43118.555300	62907.500462	43160.964956	43193.734267	43076.432691	43035.155497	35446.672589	62585.092178	54864.524083	54828.154225	62798.060585	62443.560632	62426.761134	62951.173652	62821.367808	62599.112950	43043.724984	43160.617615	43082.164470
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
24.895481	0.637678	1482.703056	0.243346	8.054036	0.252499																				

																									
Interferometer Scan																									
Wednesday, June 03, 2015	1:26:06 PM																								
X position (cm)																									
2.166667																									
Y position (cm)																									
0.000000																									
Interferometer Positions (um)																									
1482.709125	1501.473375	1467.088125	1507.712250	1513.951125	1498.330125	1517.094375	1457.706000	1448.323875	1520.190000	1463.944875	1495.186875	1492.091250	1445.180625	1504.569000	1479.565875	1470.183750	1451.467125	1460.849250	1488.948000	1485.804750	1454.562750	1473.327000	1510.807875	1476.470250	1482.709125
Fringe Signal																									
25.413102	5.235327	2.051457	2.044877	1.264745	6.801721	1.065818	1.122609	1.019127	1.013793	1.470255	15.890175	17.824614	0.993877	2.793308	19.097113	3.072341	1.012197	1.093747	25.626259	26.793417	1.133493	4.704275	1.595940	10.062373	21.167904
Laser Intensity Signal																									
56899.899228	64779.689656	45410.675589	45326.662369	45364.761068	37487.223767	65146.515620	65123.047178	57158.526566	65073.018307	56791.219569	45264.045343	37533.629809	37548.671631	37481.396306	45277.001810	45515.927716	37531.916698	45540.200940	37710.210007	65139.200492	64441.396756	55321.565594	62647.171809	54450.018058	53132.626493
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
26.421993	0.776872	1486.521820	0.274133	7.730513	0.281464																				

