21.003410	13.874725	1.433531	5.713507	3.145601	3.428650	1.381398	1.298196	15.473994	9.783483	1.282832	21.607463	9.491149	1.425107	2.085097	1.435613	2.301844	23.359482	1.393649	16.663538	6.626326	1.848178	3.434260	1.785739	17.226932	24.065413
Laser Intensity Signal																									
48181.698888	48043.191173	47824.813425	47947.138990	68196.297605	68035.932324	48306.368020	48085.054259	48126.455972	48167.868170	48284.291564	60196.256481	60341.935145	47945.572680	48046.148157	40079.363932	68126.150492	59897.158042	68302.223442	68085.780316	68119.294116	68043.786158	68234.225910	60638.012375	68491.418010	40196.149084
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
22.498307	0.510238	1550.927941	0.252121	8.533848	0.242898																				

																									
Interferometer Scan																									
Wednesday, June 03, 2015	11:09:40 AM																								
X position (cm)																									
13.000000																									
Y position (cm)																									
8.000000																									
Interferometer Positions (um)																									
1572.577500	1578.006750	1529.238750	1526.571750	1556.337375	1575.292125	1531.953375	1542.811875	1561.766625	1545.526500	1537.382625	1540.097250	1564.481250	1518.427875	1550.908125	1534.668000	1580.721375	1523.857125	1548.241125	1583.436000	1553.622750	1569.862875	1567.195875	1521.142500	1559.052000	1550.908125
Fringe Signal																									
1.173691	1.160503	9.525936	5.260563	3.406420	1.134644	12.194524	19.631196	1.814499	15.214201	19.440296	20.165623	1.732388	1.584589	8.007520	16.128388	1.174096	3.500651	12.150246	1.127101	4.784158	1.232343	1.185941	2.324989	2.268490	6.953920
Laser Intensity Signal																									
37466.522255	57401.437061	45187.642163	65425.525965	55227.033846	55138.845983	55232.470712	55033.690849	47419.494236	55237.144740	55275.181834	47385.229394	55183.985869	47101.244867	47131.230208	55221.243085	55045.919867	55149.802291	55164.488909	65034.361242	45311.341363	45150.559273	65073.338122	45133.058540	45069.666877	65261.101384
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
19.957462	0.489214	1539.761869	0.225627	8.361488	0.227248																				

																									
Interferometer Scan																									
Wednesday, June 03, 2015	11:10:26 AM																								
X position (cm)																									
26.000000																									
Y position (cm)																									
8.000000																									
Interferometer Positions (um)																									
1531.620000	1537.049250	1572.244125	1542.478500	1545.193125	1547.907750	1534.334625	1539.763875	1561.433250	1515.379875	1550.574750	1520.809125	1518.094500	1528.905375	1566.862500	1509.950625	1523.523750	1558.718625	1564.147875	1556.004000	1553.289375	1512.665250	1569.577125	1526.238375	1507.283625	1539.763875
Fringe Signal																									
8.892541	5.944678	1.082657	1.807197	1.911893	1.530567	6.904860	3.236698	1.097538	9.013591	1.194040	15.988160	12.750793	13.086450	1.080636	3.468204	16.509736	1.047011	1.087626	1.045361	1.124755	6.050049	1.117942	14.646233	2.450433	3.725470
Laser Intensity Signal																									
44318.444749	36502.579446	54079.366103	54415.171256	44401.587651	44232.791818	36394.249748	44341.555364	44339.873710	64272.081879	64415.709266	56382.906696	64344.045650	64475.004928	36576.105595	44358.838518	56248.321966	56533.520220	36438.709371	56387.756360	64060.363899	36564.600095	36424.811807	56270.247690	64511.574016	64272.543252
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
15.780287	0.517886	1523.924685	0.321227	8.546622	0.320236																				

																									
Interferometer Scan																									
Wednesday, June 03, 2015	11:11:29 AM																								
X position (cm)																									
0.000000																									
Y position (cm)																									
0.000000																									
Interferometer Positions (um)																									
1510.379250	1532.048625	1499.568375	1521.237750	1548.288750	1496.853750	1523.904750	1518.523125	1553.718000	1540.192500	1507.664625	1545.574125	1513.093875	1502.235375	1542.859500	1556.432625	1526.619375	1529.334000	1534.763250	1494.139125	1515.808500	1551.003375	1491.424500	1537.477875	1504.950000	1523.904750
Fringe Signal																									
1.255760	5.488567	1.209481	1.306057	24.789853	1.188419	1.638271	1.229856	14.292091	24.350981	1.236747	28.270109	1.236035	1.185148	26.561376	10.459461	2.574596	3.431553	9.858906	1.165288	1.202827	20.542852	1.176071	14.411650	1.189934	1.662087
Laser Intensity Signal																									
47351.395779	47333.580472	39331.493315	47113.062318	57344.128451	49448.980316	57234.294047	57211.347272	57103.561523	57317.317673	49574.867108	57339.994440	57159.719322	57057.186939	49332.370801	49274.498580	49305.384387	57373.080945	57246.861230	49244.085944	57167.543009	57307.501691	57156.412375	57382.684590	49401.509970	57271.209165
Gaussian Fit																									
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																									
27.905590	0.690863	1545.250437	0.219683	7.520673	0.236745																				
