
																																								
Interferometer Scan																																								
664.940250	666.750000	629.078625	679.323000	625.459125	677.513250	670.321875	652.414875	690.086250	648.795375	663.178125	636.222375	688.276500	655.986750	634.460250	691.896000	641.604000	681.132750	675.751125	668.559750	630.840750	623.697000	647.033250	693.658125	643.413750	686.514375	627.268875	650.605125	657.796500	659.558625	682.894875	639.841875	684.704625	638.032125	645.223500	654.177000	632.650500	672.131625	673.941375	661.368375	658.701375
Fringe Signal																																								
38.678808	13.246419	2.366927	3.250659	2.330795	3.277812	12.690371	18.286174	2.423798	10.346276	27.394238	2.434340	2.526111	25.018070	2.387925	2.295172	4.263636	2.895979	6.503224	9.494741	2.388158	2.383296	8.576471	2.341548	5.179533	2.483208	2.429512	8.252803	53.135370	16.738315	2.844810	2.691581	3.139112	2.603550	5.823236	34.637949	2.464588	11.611227	6.018843	38.260173	28.708310
Laser Intensity Signal																																								
131772.173517	129325.565215	128857.950126	129517.288161	128919.278715	129621.119468	115562.300047	115829.089239	129318.251397	115310.544814	129574.490604	115407.122596	129415.066419	129383.464960	129920.871956	129121.807237	128472.179016	116081.764598	129724.298035	115613.203169	115918.987592	128919.996989	129076.739441	129467.374633	129304.054989	128301.196902	129142.562488	129063.516897	115626.837279	128711.939850	129929.839903	129011.301745	115447.141499	128973.627720	129643.693998	128875.511153	115372.974408	129315.206595	115111.544750	128992.490291	115779.861217
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
34.627810	2.506981	659.620389	0.666824	7.295131	0.650294																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:40:23 PM																																							
X position (cm)																																								
4.160000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
691.038750	629.983500	658.701375	637.174875	673.084125	687.419250	676.656000	631.793250	674.893875	685.657125	646.176000	642.556500	633.603000	653.319750	644.366250	624.601875	665.892750	667.702500	635.412750	638.984625	671.274375	655.129500	669.512250	682.037625	660.511125	662.320875	680.275500	683.847375	626.411625	656.939250	692.848500	628.221375	678.465750	664.130625	649.747875	640.794375	651.557625	647.938125	694.610625	689.229000	659.606250
Fringe Signal																																								
2.476303	2.434941	17.551989	2.447499	13.429647	2.722523	5.072001	2.382888	9.971249	2.545091	8.438051	4.491876	2.466805	9.420856	6.353897	2.382447	19.107088	21.389228	2.418165	2.501347	15.361911	25.392654	11.617366	3.075405	25.113971	23.815791	5.145771	2.931204	2.476522	13.658025	2.418184	2.404453	5.691768	35.111314	13.792508	2.821462	10.200737	9.572122	2.450775	2.513233	36.157434
Laser Intensity Signal																																								
131839.860408	146071.478600	130065.959485	129954.027930	129945.513492	116559.232369	130101.930885	129909.721661	116456.229437	116571.597701	130341.033738	130119.033160	129675.755520	116124.459991	115369.987277	129299.581501	115753.050440	116730.681098	115929.014600	129920.251986	116608.805110	116636.712960	129134.124073	129973.973156	116442.211287	130410.871521	129842.219581	130323.810877	130041.619415	130622.637998	130109.723116	129167.889531	129976.962908	129314.434580	129528.774001	129980.054897	130816.384696	129367.544955	116668.635546	115854.126612	129597.297132
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
25.330886	1.523171	661.881467	0.697508	9.470608	0.689154																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:41:18 PM																																							
X position (cm)																																								
5.200000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
628.697625	632.269500	644.842500	643.032750	660.987375	684.323625	677.132250	687.895500	680.704125	666.369000	668.178750	648.414375	695.086875	651.986250	691.515000	671.750625	682.513875	686.133375	675.322500	696.896625	630.459750	650.224125	673.560375	634.079250	635.841375	664.559250	657.415500	689.705250	637.651125	626.887875	646.604625	659.177625	641.223000	653.796000	639.460875	655.605750	662.797125	693.277125	669.940875	678.942000	661.892250
Fringe Signal																																								
2.490171	2.406888	3.648891	3.272934	27.612986	2.956120	4.880613	2.726477	3.441454	32.573062	23.732120	5.439756	2.387821	13.756061	2.503735	9.276547	3.376742	2.875547	6.676046	2.358450	2.510906	6.583812	12.826939	2.444789	2.550502	19.233034	34.779836	2.621603	2.574828	2.402324	6.009735	18.130192	3.189779	10.957850	3.117356	15.233078	36.905696	2.449769	9.564078	3.822353	20.078841
Laser Intensity Signal																																								
144909.104579	113641.578824	113527.702159	113910.483517	114586.016809	100584.233370	113486.237532	113562.989363	131326.274437	145325.583237	144813.692027	145327.178383	113842.755994	114002.565530	113745.535959	113911.461315	114062.133821	145347.503718	144549.006541	145779.676938	144671.916687	130608.378675	144216.572559	145726.746132	131289.523159	144954.336215	145534.926193	113410.707292	113532.453519	113527.454433	113229.210583	113752.124948	113785.591562	100064.528957	114109.530767	113920.093716	114251.527619	113449.174303	99884.889539	131049.397944	131697.863557
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
27.376320	1.760437	662.272684	0.645613	7.971131	0.628288																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:42:13 PM																																							
X position (cm)																																								
6.240000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
643.413750	677.513250	688.276500	675.751125	691.896000	636.270000	659.558625	672.131625	697.277625	647.033250	654.177000	657.796500	682.894875	679.323000	661.368375	693.705750	673.941375	670.369500	695.467875	664.987875	629.078625	652.414875	684.704625	627.268875	648.795375	666.750000	690.086250	681.132750	645.223500	668.559750	634.460250	638.032125	639.841875	686.514375	650.605125	655.986750	663.178125	630.840750	632.650500	641.651625	662.273250
Fringe Signal																																								
3.712311	8.922043	2.802241	5.319007	2.549219	2.322158	29.191205	8.932594	2.390712	5.470843	17.664749	24.966358	4.040500	3.323187	31.592782	2.394714	6.029150	13.022701	2.511445	20.496701	2.289549	8.834739	3.421879	2.419219	9.799025	36.578362	2.591138	3.346224	4.017539	22.683572	2.547653	2.493708	2.520021	2.999860	10.457396	15.701272	19.514137	2.437529	2.423841	2.657294	38.646079
Laser Intensity Signal																																								
130177.462436	143637.509571	99101.708124	112070.544589	112439.150510	144282.276332	130137.330811	143683.720315	98980.927898	112047.769518	98733.741834	113299.847905	112823.082680	144358.728008	112859.021312	98987.557519	130692.846715	144206.337147	144677.433508	130413.043384	143648.039895	112821.931868	112809.886351	99294.226678	100055.028859	129685.153382	143822.821786	130585.405686	145179.369800	130733.465928	144534.014525	130980.675584	144155.456307	130802.761073	143977.803940	143773.102244	143884.875203	143699.990282	130026.353459	144267.103437	144182.223831
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
29.512994	1.664102	662.263059	0.549552	7.722894	0.534476																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:43:08 PM																																							
X position (cm)																																								
7.280000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
648.795375	691.896000	682.894875	675.703500	690.086250	627.268875	639.841875	645.223500	632.650500	659.558625	681.132750	668.559750	677.513250	684.704625	695.467875	657.796500	650.605125	636.222375	679.323000	686.514375	638.032125	630.840750	666.750000	673.941375	663.178125	672.131625	634.460250	646.985625	641.604000	652.414875	643.413750	693.658125	661.368375	688.276500	664.940250	697.277625	670.321875	654.177000	629.078625	655.986750	662.273250
Fringe Signal																																								
5.123392	2.604322	2.823405	10.688144	2.663544	2.480540	2.431990	3.544976	2.395563	27.178622	4.007530	30.506922	11.244250	2.931615	2.368042	30.460635	9.926407	2.395708	5.996978	2.682507	2.534053	2.388610	26.266443	15.995520	22.658181	15.637756	2.514663	4.511995	2.534204	7.250958	3.174367	2.391444	13.309884	2.845850	30.618519	2.280242	16.356137	17.165257	2.285289	9.921657	15.475993
Laser Intensity Signal																																								
129747.375882	111571.120947	130416.508928	111844.530586	112480.963789	98970.586317	111861.580431	111562.911908	111676.675850	98288.250388	111786.984735	111785.552118	111955.531530	110903.309107	111024.828580	98456.033034	111565.611991	111967.162860	129164.935168	142610.201313	143293.575332	143433.198469	143402.813358	129319.309148	129933.608223	142754.089533	111687.730463	111829.802025	98458.535199	111205.806244	129202.257920	128896.060621	128464.814080	142142.271652	142041.074893	142089.699983	143531.974328	143033.164104	142707.804078	142615.925228	98936.287396
Gaussian Fit																																								
Amplitude   dAmplitude   Center   dCenter   Width   dWidth																																								
24.661722	1.506149	664.482484	0.721640	9.633987	0.712447																																			

																																								
Interferometer Scan																																								
Wednesday, May 27, 2015	2:44:03 PM																																							
X position (cm)																																								
8.320000																																								
Y position (cm)																																								
0.000000																																								
Interferometer Positions (um)																																								
659.987250	647.414250	672.560250	685.133250	633.079125	683.323500	679.751625	663.606750	643.842375	629.459625	695.896500	652.795875	677.941875	642.032625	656.415375	636.651000	697.706250	674.370000	649.224000	640.270500	638.460750	658.177500	665.368875	692.324625	661.797000	681.513750	654.605625	667.178625	690.514875	676.132125	634.888875	668.988375	686.895375	631.269375	694.086750	645.652125	670.750500	699.468375	688.705125	651.033750	664.464000
Fringe Signal																																								
