time	Stem Pressure (Torr)	time	Beam Box Pressure (Torr)	time	Dump Region Pressure (Torr)
2016-02-22T16:41:43.053000	2.98e-08	2016-02-22T16:41:45.610000	7.86e-08	2016-02-22T16:41:39.577000	0.00065
2016-02-22T16:41:47.557000	2.97e-08	2016-02-22T16:41:50.100000	7.86e-08	2016-02-22T16:41:43.580000	0.00065
2016-02-22T16:41:52.050000	2.98e-08	2016-02-22T16:41:54.110000	7.88e-08	2016-02-22T16:41:47.587000	0.00065
2016-02-22T16:41:56.547000	2.98e-08	2016-02-22T16:41:58.600000	7.86e-08	2016-02-22T16:41:51.587000	0.00065
2016-02-22T16:42:00.553000	2.97e-08	2016-02-22T16:42:02.600000	7.86e-08	2016-02-22T16:41:56.083000	0.00065
2016-02-22T16:42:05.047000	2.97e-08	2016-02-22T16:42:06.610000	7.86e-08	2016-02-22T16:42:00.577000	0.00065
2016-02-22T16:42:09.047000	2.98e-08	2016-02-22T16:42:11.097000	7.88e-08	2016-02-22T16:42:05.067000	0.00065
2016-02-22T16:42:13.047000	2.97e-08	2016-02-22T16:42:15.100000	7.86e-08	2016-02-22T16:42:09.077000	0.00065
2016-02-22T16:42:17.063000	2.97e-08	2016-02-22T16:42:19.600000	7.86e-08	2016-02-22T16:42:13.567000	0.00065
2016-02-22T16:42:21.550000	2.97e-08	2016-02-22T16:42:24.097000	7.86e-08	2016-02-22T16:42:17.580000	0.000649
2016-02-22T16:42:25.560000	2.98e-08	2016-02-22T16:42:28.100000	7.88e-08	2016-02-22T16:42:22.067000	0.000649
2016-02-22T16:42:30.047000	2.97e-08	2016-02-22T16:42:32.100000	7.86e-08	2016-02-22T16:42:26.587000	0.000649
2016-02-22T16:42:34.047000	2.98e-08	2016-02-22T16:42:36.610000	7.86e-08	2016-02-22T16:42:31.067000	0.000649
2016-02-22T16:42:38.047000	2.98e-08	2016-02-22T16:42:41.100000	7.86e-08	2016-02-22T16:42:35.090000	0.000649
2016-02-22T16:42:42.047000	2.97e-08	2016-02-22T16:42:45.587000	7.88e-08	2016-02-22T16:42:39.567000	0.000649
2016-02-22T16:42:46.060000	2.98e-08	2016-02-22T16:42:49.590000	7.86e-08	2016-02-22T16:42:43.567000	0.000649
2016-02-22T16:42:50.547000	2.98e-08	2016-02-22T16:42:53.590000	7.88e-08	2016-02-22T16:42:47.567000	0.000649
2016-02-22T16:42:55.063000	2.98e-08	2016-02-22T16:42:57.590000	7.86e-08	2016-02-22T16:42:52.070000	0.00065
2016-02-22T16:42:59.547000	2.98e-08	2016-02-22T16:43:01.597000	7.86e-08	2016-02-22T16:42:56.080000	0.00065
2016-02-22T16:43:03.547000	2.98e-08	2016-02-22T16:43:06.090000	7.86e-08	2016-02-22T16:43:00.570000	0.00065
2016-02-22T16:43:07.550000	2.98e-08	2016-02-22T16:43:10.100000	7.86e-08	2016-02-22T16:43:04.570000	0.00065
2016-02-22T16:43:11.550000	2.98e-08	2016-02-22T16:43:14.590000	7.86e-08	2016-02-22T16:43:09.070000	0.00065
2016-02-22T16:43:15.563000	2.98e-08	2016-02-22T16:43:19.090000	7.88e-08	2016-02-22T16:43:13.070000	0.00065
2016-02-22T16:43:20.047000	2.98e-08	2016-02-22T16:43:23.090000	7.86e-08	2016-02-22T16:43:17.570000	0.000652
2016-02-22T16:43:24.547000	2.98e-08	2016-02-22T16:43:27.093000	7.86e-08	2016-02-22T16:43:21.570000	0.000652
2016-02-22T16:43:28.550000	2.98e-08	2016-02-22T16:43:31.100000	7.88e-08	2016-02-22T16:43:25.570000	0.000652
2016-02-22T16:43:33.047000	2.98e-08	2016-02-22T16:43:35.590000	7.86e-08	2016-02-22T16:43:29.570000	0.000652
2016-02-22T16:43:37.050000	2.98e-08	2016-02-22T16:43:39.600000	7.88e-08	2016-02-22T16:43:33.570000	0.000652
2016-02-22T16:43:41.550000	2.98e-08	2016-02-22T16:43:44.090000	7.88e-08	2016-02-22T16:43:38.070000	0.000652
2016-02-22T16:43:45.563000	2.98e-08	2016-02-22T16:43:48.117000	7.88e-08	2016-02-22T16:43:42.070000	0.000652
2016-02-22T16:43:50.050000	2.98e-08	2016-02-22T16:43:52.590000	7.88e-08	2016-02-22T16:43:46.070000	0.000652
2016-02-22T16:43:54.543000	2.98e-08	2016-02-22T16:43:57.087000	7.86e-08	2016-02-22T16:43:50.080000	0.000652
2016-02-22T16:43:58.550000	2.98e-08	2016-02-22T16:44:01.090000	7.88e-08	2016-02-22T16:43:54.570000	0.000652
2016-02-22T16:44:03.047000	2.98e-08	2016-02-22T16:44:05.097000	7.88e-08	2016-02-22T16:43:58.573000	0.000652
2016-02-22T16:44:07.050000	2.98e-08	2016-02-22T16:44:09.100000	7.86e-08	2016-02-22T16:44:03.070000	0.000653
2016-02-22T16:44:11.547000	2.98e-08	2016-02-22T16:44:13.590000	7.88e-08	2016-02-22T16:44:07.070000	0.000653
2016-02-22T16:44:15.547000	2.98e-08	2016-02-22T16:44:17.590000	7.88e-08	2016-02-22T16:44:11.070000	0.000653
2016-02-22T16:44:20.047000	2.98e-08	2016-02-22T16:44:21.600000	7.88e-08	2016-02-22T16:44:15.093000	0.000653
2016-02-22T16:44:24.047000	2.98e-08	2016-02-22T16:44:26.087000	7.86e-08	2016-02-22T16:44:19.570000	0.000653
2016-02-22T16:44:28.547000	2.97e-08	2016-02-22T16:44:30.600000	7.88e-08	2016-02-22T16:44:23.583000	0.000653
2016-02-22T16:44:33.047000	2.97e-08	2016-02-22T16:44:34.607000	7.86e-08	2016-02-22T16:44:28.070000	0.000653
2016-02-22T16:44:37.047000	2.98e-08	2016-02-22T16:44:39.103000	7.88e-08	2016-02-22T16:44:32.080000	0.000652
2016-02-22T16:44:41.547000	2.98e-08	2016-02-22T16:44:43.607000	7.88e-08	2016-02-22T16:44:36.573000	0.000653
2016-02-22T16:44:45.547000	2.98e-08	2016-02-22T16:44:48.103000	7.88e-08	2016-02-22T16:44:40.580000	0.000653
2016-02-22T16:44:49.553000	2.98e-08	2016-02-22T16:44:52.107000	7.88e-08	2016-02-22T16:44:45.073000	0.000652
2016-02-22T16:44:54.047000	2.98e-08	2016-02-22T16:44:56.607000	7.88e-08	2016-02-22T16:44:49.573000	0.000652
2016-02-22T16:44:58.047000	2.98e-08	2016-02-22T16:45:01.100000	7.88e-08	2016-02-22T16:44:54.073000	0.000652
2016-02-22T16:45:02.047000	2.97e-08	2016-02-22T16:45:05.600000	7.86e-08	2016-02-22T16:44:58.080000	0.000653
2016-02-22T16:45:06.047000	2.98e-08	2016-02-22T16:45:09.600000	7.88e-08	2016-02-22T16:45:02.573000	0.000652
2016-02-22T16:45:10.547000	2.98e-08	2016-02-22T16:45:13.607000	7.88e-08	2016-02-22T16:45:07.063000	0.000652
2016-02-22T16:45:14.550000	2.98e-08	2016-02-22T16:45:18.100000	7.88e-08	2016-02-22T16:45:11.063000	0.000652
2016-02-22T16:45:19.047000	2.98e-08	2016-02-22T16:45:22.107000	7.86e-08	2016-02-22T16:45:15.073000	0.000652
2016-02-22T16:45:23.047000	2.98e-08	2016-02-22T16:45:26.600000	7.88e-08	2016-02-22T16:45:19.587000	0.000652
2016-02-22T16:45:27.547000	2.98e-08	2016-02-22T16:45:30.620000	7.86e-08	2016-02-22T16:45:24.063000	0.000652
2016-02-22T16:45:31.573000	2.98e-08	2016-02-22T16:45:34.627000	7.86e-08	2016-02-22T16:45:28.087000	0.000652
2016-02-22T16:45:35.577000	2.98e-08	2016-02-22T16:45:38.643000	7.88e-08	2016-02-22T16:45:32.110000	0.000652
2016-02-22T16:45:40.073000	2.98e-08	2016-02-22T16:45:43.117000	7.86e-08	2016-02-22T16:45:36.590000	0.000652
2016-02-22T16:45:44.073000	2.98e-08	2016-02-22T16:45:47.120000	7.88e-08	2016-02-22T16:45:40.590000	0.000652
2016-02-22T16:45:48.573000	2.98e-08	2016-02-22T16:45:51.127000	7.86e-08	2016-02-22T16:45:44.600000	0.000652
2016-02-22T16:45:53.073000	2.98e-08	2016-02-22T16:45:55.627000	7.88e-08	2016-02-22T16:45:49.090000	0.000652
2016-02-22T16:45:57.073000	2.98e-08	2016-02-22T16:45:59.640000	7.86e-08	2016-02-22T16:45:53.093000	0.000652
2016-02-22T16:46:01.073000	2.98e-08	2016-02-22T16:46:04.127000	7.88e-08	2016-02-22T16:45:57.093000	0.000652
2016-02-22T16:46:05.573000	2.98e-08	2016-02-22T16:46:08.620000	7.88e-08	2016-02-22T16:46:01.100000	0.000652
2016-02-22T16:46:09.573000	2.98e-08	2016-02-22T16:46:13.137000	7.88e-08	2016-02-22T16:46:05.593000	0.000652
2016-02-22T16:46:14.073000	2.98e-08	2016-02-22T16:46:17.147000	7.88e-08	2016-02-22T16:46:09.593000	0.000652
2016-02-22T16:46:18.073000	2.98e-08	2016-02-22T16:46:21.617000	7.86e-08	2016-02-22T16:46:13.593000	0.000652
2016-02-22T16:46:22.077000	2.98e-08	2016-02-22T16:46:25.620000	7.88e-08	2016-02-22T16:46:18.093000	0.000652
2016-02-22T16:46:26.077000	2.98e-08	2016-02-22T16:46:29.627000	7.88e-08	2016-02-22T16:46:22.093000	0.000652
2016-02-22T16:46:30.570000	2.98e-08	2016-02-22T16:46:33.627000	7.86e-08	2016-02-22T16:46:26.093000	0.000652
2016-02-22T16:46:34.570000	2.98e-08	2016-02-22T16:46:37.627000	7.88e-08	2016-02-22T16:46:30.593000	0.000652
2016-02-22T16:46:38.573000	2.98e-08	2016-02-22T16:46:41.627000	7.88e-08	2016-02-22T16:46:34.600000	0.000652
2016-02-22T16:46:42.573000	2.98e-08	2016-02-22T16:46:45.627000	7.86e-08	2016-02-22T16:46:39.093000	0.000652
2016-02-22T16:46:46.573000	2.98e-08	2016-02-22T16:46:50.117000	7.88e-08	2016-02-22T16:46:43.103000	0.000652
2016-02-22T16:46:50.573000	2.98e-08	2016-02-22T16:46:54.117000	7.86e-08	2016-02-22T16:46:47.593000	0.000652
2016-02-22T16:46:54.577000	2.98e-08	2016-02-22T16:46:58.127000	7.88e-08	2016-02-22T16:46:51.607000	0.000652
2016-02-22T16:46:58.577000	2.98e-08	2016-02-22T16:47:02.617000	7.86e-08	2016-02-22T16:46:56.093000	0.000652
2016-02-22T16:47:02.577000	2.98e-08	2016-02-22T16:47:07.137000	7.88e-08	2016-02-22T16:47:00.107000	0.000652
2016-02-22T16:47:06.577000	2.98e-08	2016-02-22T16:47:11.627000	7.88e-08	2016-02-22T16:47:04.603000	0.000652
2016-02-22T16:47:10.587000	2.98e-08	2016-02-22T16:47:16.117000	7.86e-08	2016-02-22T16:47:08.610000	0.000652
2016-02-22T16:47:15.077000	2.98e-08	2016-02-22T16:47:20.127000	7.88e-08	2016-02-22T16:47:13.103000	0.000652
2016-02-22T16:47:19.083000	2.98e-08	2016-02-22T16:47:24.627000	7.86e-08	2016-02-22T16:47:17.113000	0.000653
2016-02-22T16:47:23.580000	2.98e-08	2016-02-22T16:47:29.137000	7.88e-08	2016-02-22T16:47:21.607000	0.000652
2016-02-22T16:47:27.583000	2.98e-08	2016-02-22T16:47:33.637000	7.88e-08	2016-02-22T16:47:25.613000	0.000652
2016-02-22T16:47:32.073000	2.98e-08	2016-02-22T16:47:38.117000	7.88e-08	2016-02-22T16:47:30.107000	0.000652
2016-02-22T16:47:36.573000	2.98e-08	2016-02-22T16:47:42.117000	7.88e-08	2016-02-22T16:47:34.597000	0.000652
2016-02-22T16:47:40.590000	2.98e-08	2016-02-22T16:47:46.143000	7.88e-08	2016-02-22T16:47:38.597000	0.000652
2016-02-22T16:47:45.073000	2.98e-08	2016-02-22T16:47:50.617000	7.88e-08	2016-02-22T16:47:42.597000	0.000652
2016-02-22T16:47:49.073000	2.98e-08	2016-02-22T16:47:54.617000	7.88e-08	2016-02-22T16:47:46.610000	0.000652
2016-02-22T16:47:53.077000	2.98e-08	2016-02-22T16:47:58.640000	7.86e-08	2016-02-22T16:47:51.097000	0.000652
2016-02-22T16:47:57.573000	2.98e-08	2016-02-22T16:48:03.117000	7.88e-08	2016-02-22T16:47:55.097000	0.000652
2016-02-22T16:48:01.573000	2.98e-08	2016-02-22T16:48:07.117000	7.86e-08	2016-02-22T16:47:59.107000	0.000652
2016-02-22T16:48:06.077000	2.98e-08	2016-02-22T16:48:11.127000	7.86e-08	2016-02-22T16:48:03.597000	0.000652
2016-02-22T16:48:10.573000	2.98e-08	2016-02-22T16:48:15.627000	7.86e-08	2016-02-22T16:48:08.100000	0.000652
2016-02-22T16:48:14.573000	2.98e-08	2016-02-22T16:48:20.127000	7.88e-08	2016-02-22T16:48:12.103000	0.000652
2016-02-22T16:48:18.573000	2.98e-08	2016-02-22T16:48:24.127000	7.86e-08	2016-02-22T16:48:16.597000	0.000652
2016-02-22T16:48:22.577000	2.98e-08	2016-02-22T16:48:28.127000	7.86e-08	2016-02-22T16:48:20.603000	0.000652
2016-02-22T16:48:27.077000	2.98e-08	2016-02-22T16:48:32.617000	7.86e-08	2016-02-22T16:48:25.113000	0.000652
2016-02-22T16:48:31.077000	2.98e-08	2016-02-22T16:48:36.637000	7.88e-08	2016-02-22T16:48:29.610000	0.000652
2016-02-22T16:48:35.077000	2.98e-08	2016-02-22T16:48:41.127000	7.88e-08	2016-02-22T16:48:34.113000	0.000652
2016-02-22T16:48:39.080000	2.98e-08	2016-02-22T16:48:45.617000	7.88e-08	2016-02-22T16:48:38.610000	0.000652
2016-02-22T16:48:43.577000	2.98e-08	2016-02-22T16:48:49.633000	7.86e-08	2016-02-22T16:48:42.610000	0.000652
2016-02-22T16:48:47.580000	2.98e-08	2016-02-22T16:48:53.637000	7.88e-08	2016-02-22T16:48:46.610000	0.000652
2016-02-22T16:48:52.077000	2.98e-08	2016-02-22T16:48:57.647000	7.88e-08	2016-02-22T16:48:51.103000	0.000652
2016-02-22T16:48:56.080000	2.98e-08	2016-02-22T16:49:02.133000	7.86e-08	2016-02-22T16:48:55.110000	0.00065
2016-02-22T16:49:00.580000	2.98e-08	2016-02-22T16:49:06.623000	7.86e-08	2016-02-22T16:48:59.607000	0.00065
2016-02-22T16:49:04.580000	2.98e-08	2016-02-22T16:49:10.627000	7.88e-08	2016-02-22T16:49:03.613000	0.00065
2016-02-22T16:49:09.070000	2.98e-08	2016-02-22T16:49:14.627000	7.88e-08	2016-02-22T16:49:08.090000	0.000652
2016-02-22T16:49:13.570000	2.98e-08	2016-02-22T16:49:18.637000	7.86e-08	2016-02-22T16:49:12.090000	0.00065
2016-02-22T16:49:17.573000	2.98e-08	2016-02-22T16:49:22.647000	7.88e-08	2016-02-22T16:49:16.093000	0.00065
2016-02-22T16:49:21.573000	2.98e-08	2016-02-22T16:49:27.117000	7.86e-08	2016-02-22T16:49:20.093000	0.00065
2016-02-22T16:49:25.573000	2.98e-08	2016-02-22T16:49:31.137000	7.88e-08	2016-02-22T16:49:24.093000	0.00065
2016-02-22T16:49:30.073000	2.98e-08	2016-02-22T16:49:35.640000	7.86e-08	2016-02-22T16:49:28.103000	0.00065
2016-02-22T16:49:34.073000	2.98e-08	2016-02-22T16:49:40.117000	7.88e-08	2016-02-22T16:49:32.117000	0.00065
2016-02-22T16:49:38.090000	2.98e-08	2016-02-22T16:49:44.143000	7.88e-08	2016-02-22T16:49:36.593000	0.00065
2016-02-22T16:49:42.573000	2.98e-08	2016-02-22T16:49:48.627000	7.88e-08	2016-02-22T16:49:40.617000	0.00065
2016-02-22T16:49:46.577000	2.98e-08	2016-02-22T16:49:53.127000	7.88e-08	2016-02-22T16:49:45.093000	0.00065
2016-02-22T16:49:51.073000	2.98e-08	2016-02-22T16:49:57.127000	7.88e-08	2016-02-22T16:49:49.103000	0.00065
2016-02-22T16:49:55.073000	2.98e-08	2016-02-22T16:50:01.617000	7.88e-08	2016-02-22T16:49:53.593000	0.00065
2016-02-22T16:49:59.073000	2.98e-08	2016-02-22T16:50:05.617000	7.88e-08	2016-02-22T16:49:57.607000	0.00065
2016-02-22T16:50:03.073000	2.98e-08	2016-02-22T16:50:09.637000	7.88e-08	2016-02-22T16:50:02.093000	0.00065
2016-02-22T16:50:07.073000	2.98e-08	2016-02-22T16:50:14.127000	7.88e-08	2016-02-22T16:50:06.107000	0.00065
2016-02-22T16:50:11.077000	2.98e-08	2016-02-22T16:50:18.627000	7.88e-08	2016-02-22T16:50:10.117000	0.00065
2016-02-22T16:50:15.077000	2.98e-08	2016-02-22T16:50:22.627000	7.88e-08	2016-02-22T16:50:14.603000	0.00065
2016-02-22T16:50:19.080000	2.98e-08	2016-02-22T16:50:27.127000	7.88e-08	2016-02-22T16:50:18.607000	0.000652
2016-02-22T16:50:23.577000	2.98e-08	2016-02-22T16:50:31.160000	7.88e-08	2016-02-22T16:50:23.097000	0.000652
2016-02-22T16:50:28.073000	2.98e-08	2016-02-22T16:50:35.657000	7.88e-08	2016-02-22T16:50:27.107000	0.000652
2016-02-22T16:50:32.107000	2.98e-08	2016-02-22T16:50:40.147000	7.88e-08	2016-02-22T16:50:31.127000	0.000652
2016-02-22T16:50:36.107000	2.98e-08	2016-02-22T16:50:44.657000	7.88e-08	2016-02-22T16:50:35.140000	0.000652
2016-02-22T16:50:40.107000	2.98e-08	2016-02-22T16:50:49.150000	7.88e-08	2016-02-22T16:50:39.627000	0.000652
2016-02-22T16:50:44.107000	2.98e-08	2016-02-22T16:50:53.647000	7.88e-08	2016-02-22T16:50:43.627000	0.000652
2016-02-22T16:50:48.107000	2.98e-08	2016-02-22T16:50:57.657000	7.88e-08	2016-02-22T16:50:47.637000	0.000652
2016-02-22T16:50:52.107000	2.98e-08	2016-02-22T16:51:01.657000	7.88e-08	2016-02-22T16:50:52.127000	0.000652
2016-02-22T16:50:56.120000	2.98e-08	2016-02-22T16:51:05.667000	7.88e-08	2016-02-22T16:50:56.147000	0.000652
2016-02-22T16:51:00.610000	2.98e-08	2016-02-22T16:51:10.163000	7.88e-08	2016-02-22T16:51:00.627000	0.000652
2016-02-22T16:51:04.613000	2.98e-08	2016-02-22T16:51:14.657000	7.88e-08	2016-02-22T16:51:04.640000	0.000652
2016-02-22T16:51:09.110000	2.98e-08	2016-02-22T16:51:19.147000	7.88e-08	2016-02-22T16:51:09.137000	0.000652
2016-02-22T16:51:13.110000	2.98e-08	2016-02-22T16:51:23.170000	7.88e-08	2016-02-22T16:51:13.143000	0.000652
2016-02-22T16:51:17.610000	2.98e-08	2016-02-22T16:51:27.657000	7.88e-08	2016-02-22T16:51:17.633000	0.000652
2016-02-22T16:51:21.610000	2.98e-08	2016-02-22T16:51:32.147000	7.9e-08	2016-02-22T16:51:21.643000	0.000652
2016-02-22T16:51:26.103000	2.98e-08	2016-02-22T16:51:36.157000	7.88e-08	2016-02-22T16:51:26.137000	0.000652
2016-02-22T16:51:30.603000	2.98e-08	2016-02-22T16:51:40.170000	7.88e-08	2016-02-22T16:51:30.630000	0.000652
2016-02-22T16:51:34.603000	2.98e-08	2016-02-22T16:51:44.657000	7.88e-08	2016-02-22T16:51:34.630000	0.000652
2016-02-22T16:51:39.107000	2.98e-08	2016-02-22T16:51:49.147000	7.9e-08	2016-02-22T16:51:39.130000	0.000652
2016-02-22T16:51:43.107000	2.98e-08	2016-02-22T16:51:53.170000	7.88e-08	2016-02-22T16:51:43.130000	0.000652
2016-02-22T16:51:47.107000	2.98e-08	2016-02-22T16:51:57.650000	7.9e-08	2016-02-22T16:51:47.133000	0.000653
2016-02-22T16:51:51.107000	2.98e-08	2016-02-22T16:52:01.657000	7.9e-08	2016-02-22T16:51:51.630000	0.000653
2016-02-22T16:51:55.107000	2.98e-08	2016-02-22T16:52:05.667000	7.9e-08	2016-02-22T16:51:55.637000	0.000652
2016-02-22T16:51:59.107000	2.98e-08	2016-02-22T16:52:10.157000	7.9e-08	2016-02-22T16:52:00.133000	0.000652
2016-02-22T16:52:03.107000	2.98e-08	2016-02-22T16:52:14.170000	7.9e-08	2016-02-22T16:52:04.630000	0.000652
2016-02-22T16:52:07.107000	2.98e-08	2016-02-22T16:52:18.663000	7.9e-08	2016-02-22T16:52:08.630000	0.000652
2016-02-22T16:52:11.110000	2.98e-08	2016-02-22T16:52:22.680000	7.9e-08	2016-02-22T16:52:12.640000	0.000653
2016-02-22T16:52:15.610000	2.98e-08	2016-02-22T16:52:27.163000	7.9e-08	2016-02-22T16:52:17.133000	0.000652
2016-02-22T16:52:19.610000	2.98e-08	2016-02-22T16:52:31.167000	7.9e-08	2016-02-22T16:52:21.143000	0.000652
2016-02-22T16:52:23.613000	2.98e-08	2016-02-22T16:52:35.657000	7.9e-08	2016-02-22T16:52:25.637000	0.000652
2016-02-22T16:52:28.110000	2.98e-08	2016-02-22T16:52:39.667000	7.9e-08	2016-02-22T16:52:29.643000	0.000652
2016-02-22T16:52:32.117000	2.98e-08	2016-02-22T16:52:44.167000	7.91e-08	2016-02-22T16:52:33.653000	0.000652
2016-02-22T16:52:36.603000	2.98e-08	2016-02-22T16:52:48.667000	7.91e-08	2016-02-22T16:52:38.147000	0.000652
2016-02-22T16:52:40.603000	2.98e-08	2016-02-22T16:52:53.170000	7.9e-08	2016-02-22T16:52:42.630000	0.000652
2016-02-22T16:52:44.607000	2.98e-08	2016-02-22T16:52:57.667000	7.91e-08	2016-02-22T16:52:46.633000	0.000652
2016-02-22T16:52:49.103000	2.98e-08	2016-02-22T16:53:01.673000	7.9e-08	2016-02-22T16:52:50.633000	0.000652
2016-02-22T16:52:53.107000	2.98e-08	2016-02-22T16:53:06.157000	7.9e-08	2016-02-22T16:52:54.637000	0.000652
2016-02-22T16:52:57.107000	2.98e-08	2016-02-22T16:53:10.173000	7.9e-08	2016-02-22T16:52:59.133000	0.000652
2016-02-22T16:53:01.107000	2.98e-08	2016-02-22T16:53:14.657000	7.9e-08	2016-02-22T16:53:03.137000	0.000652
2016-02-22T16:53:05.607000	2.98e-08	2016-02-22T16:53:18.657000	7.9e-08	2016-02-22T16:53:07.147000	0.000652
2016-02-22T16:53:10.107000	2.98e-08	2016-02-22T16:53:22.657000	7.9e-08	2016-02-22T16:53:11.640000	0.000652
2016-02-22T16:53:14.107000	2.98e-08	2016-02-22T16:53:26.667000	7.9e-08	2016-02-22T16:53:16.133000	0.000652
2016-02-22T16:53:18.107000	2.98e-08	2016-02-22T16:53:31.157000	7.91e-08	2016-02-22T16:53:20.143000	0.000652
2016-02-22T16:53:22.613000	2.98e-08	2016-02-22T16:53:35.157000	7.9e-08	2016-02-22T16:53:24.637000	0.000652
2016-02-22T16:53:27.110000	2.98e-08	2016-02-22T16:53:39.157000	7.9e-08	2016-02-22T16:53:29.133000	0.000652
2016-02-22T16:53:31.607000	2.98e-08	2016-02-22T16:53:43.660000	7.9e-08	2016-02-22T16:53:33.633000	0.000652
2016-02-22T16:53:36.110000	2.98e-08	2016-02-22T16:53:47.667000	7.9e-08	2016-02-22T16:53:37.633000	0.000652
2016-02-22T16:53:40.603000	2.98e-08	2016-02-22T16:53:52.147000	7.9e-08	2016-02-22T16:53:42.127000	0.000652
2016-02-22T16:53:44.613000	2.98e-08	2016-02-22T16:53:56.167000	7.9e-08	2016-02-22T16:53:46.137000	0.000652
2016-02-22T16:53:49.107000	2.98e-08	2016-02-22T16:54:00.657000	7.9e-08	2016-02-22T16:53:50.140000	0.000652
2016-02-22T16:53:53.120000	2.98e-08	2016-02-22T16:54:05.157000	7.9e-08	2016-02-22T16:53:54.633000	0.000652
2016-02-22T16:53:57.610000	2.98e-08	2016-02-22T16:54:09.157000	7.9e-08	2016-02-22T16:53:58.643000	0.000652
2016-02-22T16:54:02.117000	2.98e-08	2016-02-22T16:54:13.657000	7.91e-08	2016-02-22T16:54:03.137000	0.000652
2016-02-22T16:54:06.603000	2.98e-08	2016-02-22T16:54:17.660000	7.9e-08	2016-02-22T16:54:07.147000	0.000652
2016-02-22T16:54:10.607000	2.98e-08	2016-02-22T16:54:22.157000	7.91e-08	2016-02-22T16:54:11.637000	0.000652
2016-02-22T16:54:14.607000	2.98e-08	2016-02-22T16:54:26.167000	7.91e-08	2016-02-22T16:54:16.127000	0.000652
2016-02-22T16:54:18.610000	2.98e-08	2016-02-22T16:54:30.667000	7.91e-08	2016-02-22T16:54:20.140000	0.000652
2016-02-22T16:54:22.617000	2.98e-08	2016-02-22T16:54:35.160000	7.9e-08	2016-02-22T16:54:24.147000	0.000652
2016-02-22T16:54:27.110000	2.98e-08	2016-02-22T16:54:39.667000	7.9e-08	2016-02-22T16:54:28.637000	0.00065
2016-02-22T16:54:31.613000	2.98e-08	2016-02-22T16:54:44.157000	7.91e-08	2016-02-22T16:54:33.137000	0.00065
2016-02-22T16:54:36.107000	2.98e-08	2016-02-22T16:54:48.160000	7.9e-08	2016-02-22T16:54:37.627000	0.00065
2016-02-22T16:54:40.613000	2.98e-08	2016-02-22T16:54:52.660000	7.9e-08	2016-02-22T16:54:41.637000	0.00065
2016-02-22T16:54:45.110000	2.98e-08	2016-02-22T16:54:56.667000	7.9e-08	2016-02-22T16:54:46.127000	0.00065
2016-02-22T16:54:49.603000	2.98e-08	2016-02-22T16:55:01.157000	7.9e-08	2016-02-22T16:54:50.137000	0.00065
2016-02-22T16:54:53.610000	2.98e-08	2016-02-22T16:55:05.167000	7.9e-08	2016-02-22T16:54:54.647000	0.00065
2016-02-22T16:54:58.110000	2.98e-08	2016-02-22T16:55:09.650000	7.91e-08	2016-02-22T16:54:59.127000	0.00065
2016-02-22T16:55:02.110000	2.98e-08	2016-02-22T16:55:13.657000	7.9e-08	2016-02-22T16:55:03.137000	0.00065
2016-02-22T16:55:06.610000	2.99e-08	2016-02-22T16:55:17.657000	7.91e-08	2016-02-22T16:55:07.143000	0.00065
2016-02-22T16:55:10.620000	2.98e-08	2016-02-22T16:55:22.157000	7.91e-08	2016-02-22T16:55:11.637000	0.00065
2016-02-22T16:55:15.110000	2.99e-08	2016-02-22T16:55:26.650000	7.91e-08	2016-02-22T16:55:16.127000	0.00065
2016-02-22T16:55:19.613000	2.99e-08	2016-02-22T16:55:30.677000	7.9e-08	2016-02-22T16:55:20.137000	0.00065
2016-02-22T16:55:24.110000	2.98e-08	2016-02-22T16:55:35.177000	7.9e-08	2016-02-22T16:55:24.147000	0.00065
2016-02-22T16:55:28.630000	2.98e-08	2016-02-22T16:55:39.187000	7.9e-08	2016-02-22T16:55:28.657000	0.00065
2016-02-22T16:55:33.123000	2.99e-08	2016-02-22T16:55:43.187000	8.02e-08	2016-02-22T16:55:33.147000	0.00065
2016-02-22T16:55:37.127000	2.99e-08	2016-02-22T16:55:47.187000	7.91e-08	2016-02-22T16:55:37.157000	0.00065
2016-02-22T16:55:41.127000	2.98e-08	2016-02-22T16:55:51.677000	7.9e-08	2016-02-22T16:55:41.653000	0.00065
2016-02-22T16:55:45.620000	2.99e-08	2016-02-22T16:55:55.677000	7.9e-08	2016-02-22T16:55:46.140000	0.00065
2016-02-22T16:55:49.623000	2.99e-08	2016-02-22T16:55:59.687000	7.9e-08	2016-02-22T16:55:50.140000	0.00065
2016-02-22T16:55:53.627000	2.99e-08	2016-02-22T16:56:04.187000	7.9e-08	2016-02-22T16:55:54.163000	0.000649
2016-02-22T16:55:57.630000	2.99e-08	2016-02-22T16:56:08.677000	7.88e-08	2016-02-22T16:55:58.647000	0.00065
2016-02-22T16:56:02.127000	2.99e-08	2016-02-22T16:56:13.173000	7.9e-08	2016-02-22T16:56:02.650000	0.000649
2016-02-22T16:56:06.127000	2.99e-08	2016-02-22T16:56:17.183000	7.9e-08	2016-02-22T16:56:06.660000	0.000649
2016-02-22T16:56:10.130000	2.99e-08	2016-02-22T16:56:21.677000	7.9e-08	2016-02-22T16:56:11.150000	0.000649
2016-02-22T16:56:14.623000	2.99e-08	2016-02-22T16:56:26.173000	7.9e-08	2016-02-22T16:56:15.150000	0.000649
