time	Stem Pressure (Torr)	time	Beam Box Pressure (Torr)	time	Dump Region Pressure (Torr)
2016-02-21T19:20:01.453000	3.35e-08	2016-02-21T19:20:24.493000	8.12e-08	2016-02-21T19:20:12.977000	2.87e-07
2016-02-21T19:20:05.453000	3.34e-08	2016-02-21T19:20:28.517000	8.1e-08	2016-02-21T19:20:16.990000	2.88e-07
2016-02-21T19:20:09.457000	3.34e-08	2016-02-21T19:20:32.570000	8.12e-08	2016-02-21T19:20:21.487000	2.87e-07
2016-02-21T19:20:13.950000	3.34e-08	2016-02-21T19:20:36.587000	8.1e-08	2016-02-21T19:20:25.490000	2.87e-07
2016-02-21T19:20:18.450000	3.34e-08	2016-02-21T19:20:41.060000	8.1e-08	2016-02-21T19:20:29.553000	2.87e-07
2016-02-21T19:20:22.450000	3.34e-08	2016-02-21T19:20:45.090000	8.1e-08	2016-02-21T19:20:34.037000	2.87e-07
2016-02-21T19:20:26.950000	3.34e-08	2016-02-21T19:20:49.560000	8.1e-08	2016-02-21T19:20:38.053000	2.87e-07
2016-02-21T19:20:31.017000	3.34e-08	2016-02-21T19:20:53.560000	8.08e-08	2016-02-21T19:20:42.543000	2.87e-07
2016-02-21T19:20:35.017000	3.34e-08	2016-02-21T19:20:57.563000	8.08e-08	2016-02-21T19:20:47.037000	2.87e-07
2016-02-21T19:20:39.517000	3.34e-08	2016-02-21T19:21:02.060000	8.08e-08	2016-02-21T19:20:51.037000	2.87e-07
2016-02-21T19:20:43.517000	3.34e-08	2016-02-21T19:21:06.063000	8.08e-08	2016-02-21T19:20:55.537000	2.87e-07
2016-02-21T19:20:47.517000	3.34e-08	2016-02-21T19:21:10.080000	8.08e-08	2016-02-21T19:20:59.537000	2.87e-07
2016-02-21T19:20:51.533000	3.34e-08	2016-02-21T19:21:14.570000	8.06e-08	2016-02-21T19:21:03.537000	2.87e-07
2016-02-21T19:20:56.017000	3.34e-08	2016-02-21T19:21:18.570000	8.06e-08	2016-02-21T19:21:07.537000	2.87e-07
2016-02-21T19:21:00.533000	3.34e-08	2016-02-21T19:21:22.580000	8.06e-08	2016-02-21T19:21:12.037000	2.87e-07
2016-02-21T19:21:05.017000	3.33e-08	2016-02-21T19:21:27.070000	8.06e-08	2016-02-21T19:21:16.037000	2.87e-07
2016-02-21T19:21:09.517000	3.34e-08	2016-02-21T19:21:31.560000	8.06e-08	2016-02-21T19:21:20.050000	2.87e-07
2016-02-21T19:21:13.520000	3.34e-08	2016-02-21T19:21:35.570000	8.06e-08	2016-02-21T19:21:24.537000	2.87e-07
2016-02-21T19:21:18.017000	3.33e-08	2016-02-21T19:21:39.580000	8.04e-08	2016-02-21T19:21:28.537000	2.87e-07
2016-02-21T19:21:22.020000	3.34e-08	2016-02-21T19:21:44.070000	8.06e-08	2016-02-21T19:21:33.037000	2.87e-07
2016-02-21T19:21:26.520000	3.33e-08	2016-02-21T19:21:48.070000	8.04e-08	2016-02-21T19:21:37.053000	2.87e-07
2016-02-21T19:21:31.020000	3.33e-08	2016-02-21T19:21:52.580000	8.06e-08	2016-02-21T19:21:41.547000	2.87e-07
2016-02-21T19:21:35.020000	3.33e-08	2016-02-21T19:21:56.580000	8.04e-08	2016-02-21T19:21:45.557000	2.87e-07
2016-02-21T19:21:39.020000	3.33e-08	2016-02-21T19:22:01.070000	8.04e-08	2016-02-21T19:21:50.057000	2.87e-07
2016-02-21T19:21:43.020000	3.33e-08	2016-02-21T19:22:05.080000	8.02e-08	2016-02-21T19:21:54.057000	2.87e-07
2016-02-21T19:21:47.020000	3.33e-08	2016-02-21T19:22:09.577000	8.02e-08	2016-02-21T19:21:58.557000	2.87e-07
2016-02-21T19:21:51.520000	3.33e-08	2016-02-21T19:22:13.580000	8.02e-08	2016-02-21T19:22:03.060000	2.87e-07
2016-02-21T19:21:55.520000	3.33e-08	2016-02-21T19:22:18.067000	8.04e-08	2016-02-21T19:22:07.547000	2.87e-07
2016-02-21T19:21:59.523000	3.33e-08	2016-02-21T19:22:22.070000	8.02e-08	2016-02-21T19:22:11.547000	2.87e-07
2016-02-21T19:22:04.020000	3.33e-08	2016-02-21T19:22:26.070000	8.02e-08	2016-02-21T19:22:15.557000	2.87e-07
2016-02-21T19:22:08.027000	3.33e-08	2016-02-21T19:22:30.070000	8.04e-08	2016-02-21T19:22:20.047000	2.87e-07
2016-02-21T19:22:12.523000	3.33e-08	2016-02-21T19:22:34.073000	8e-08	2016-02-21T19:22:24.537000	2.87e-07
2016-02-21T19:22:16.527000	3.33e-08	2016-02-21T19:22:38.570000	8.02e-08	2016-02-21T19:22:28.550000	2.87e-07
2016-02-21T19:22:21.017000	3.33e-08	2016-02-21T19:22:42.573000	8e-08	2016-02-21T19:22:33.037000	2.86e-07
2016-02-21T19:22:25.517000	3.33e-08	2016-02-21T19:22:47.070000	8.02e-08	2016-02-21T19:22:37.037000	2.86e-07
2016-02-21T19:22:29.517000	3.33e-08	2016-02-21T19:22:51.560000	8e-08	2016-02-21T19:22:41.537000	2.87e-07
2016-02-21T19:22:34.017000	3.33e-08	2016-02-21T19:22:55.560000	8.02e-08	2016-02-21T19:22:45.537000	2.86e-07
2016-02-21T19:22:38.017000	3.33e-08	2016-02-21T19:23:00.090000	8e-08	2016-02-21T19:22:49.537000	2.87e-07
2016-02-21T19:22:42.017000	3.33e-08	2016-02-21T19:23:04.570000	8e-08	2016-02-21T19:22:54.037000	2.87e-07
2016-02-21T19:22:46.017000	3.33e-08	2016-02-21T19:23:09.070000	8e-08	2016-02-21T19:22:58.057000	2.86e-07
2016-02-21T19:22:50.020000	3.33e-08	2016-02-21T19:23:13.080000	8.04e-08	2016-02-21T19:23:02.537000	2.86e-07
2016-02-21T19:22:54.020000	3.33e-08	2016-02-21T19:23:17.560000	8e-08	2016-02-21T19:23:06.553000	2.86e-07
2016-02-21T19:22:58.033000	3.33e-08	2016-02-21T19:23:21.580000	8e-08	2016-02-21T19:23:11.047000	2.86e-07
2016-02-21T19:23:02.520000	3.33e-08	2016-02-21T19:23:25.583000	8e-08	2016-02-21T19:23:15.553000	2.86e-07
2016-02-21T19:23:06.520000	3.32e-08	2016-02-21T19:23:30.070000	8e-08	2016-02-21T19:23:20.047000	2.86e-07
2016-02-21T19:23:11.020000	3.32e-08	2016-02-21T19:23:34.080000	8e-08	2016-02-21T19:23:24.057000	2.86e-07
2016-02-21T19:23:15.020000	3.32e-08	2016-02-21T19:23:38.570000	8e-08	2016-02-21T19:23:28.547000	2.86e-07
2016-02-21T19:23:19.023000	3.33e-08	2016-02-21T19:23:42.583000	7.99e-08	2016-02-21T19:23:33.057000	2.86e-07
2016-02-21T19:23:23.023000	3.32e-08	2016-02-21T19:23:47.070000	7.99e-08	2016-02-21T19:23:37.550000	2.86e-07
2016-02-21T19:23:27.527000	3.33e-08	2016-02-21T19:23:51.573000	8e-08	2016-02-21T19:23:42.040000	2.86e-07
2016-02-21T19:23:32.023000	3.33e-08	2016-02-21T19:23:56.070000	7.99e-08	2016-02-21T19:23:46.040000	2.86e-07
2016-02-21T19:23:36.027000	3.33e-08	2016-02-21T19:24:00.077000	7.99e-08	2016-02-21T19:23:50.040000	2.86e-07
2016-02-21T19:23:40.517000	3.32e-08	2016-02-21T19:24:04.560000	7.99e-08	2016-02-21T19:23:54.040000	2.86e-07
2016-02-21T19:23:44.517000	3.32e-08	2016-02-21T19:24:08.560000	7.99e-08	2016-02-21T19:23:58.047000	2.86e-07
2016-02-21T19:23:49.017000	3.32e-08	2016-02-21T19:24:12.570000	7.97e-08	2016-02-21T19:24:02.540000	2.86e-07
2016-02-21T19:23:53.017000	3.32e-08	2016-02-21T19:24:17.070000	7.99e-08	2016-02-21T19:24:06.550000	2.86e-07
2016-02-21T19:23:57.030000	3.32e-08	2016-02-21T19:24:21.560000	7.97e-08	2016-02-21T19:24:11.040000	2.86e-07
2016-02-21T19:24:01.517000	3.32e-08	2016-02-21T19:24:25.560000	7.99e-08	2016-02-21T19:24:15.050000	2.86e-07
2016-02-21T19:24:05.517000	3.32e-08	2016-02-21T19:24:30.080000	7.97e-08	2016-02-21T19:24:19.060000	2.86e-07
2016-02-21T19:24:09.517000	3.32e-08	2016-02-21T19:24:34.570000	7.97e-08	2016-02-21T19:24:23.550000	2.86e-07
2016-02-21T19:24:13.520000	3.32e-08	2016-02-21T19:24:39.070000	7.97e-08	2016-02-21T19:24:28.040000	2.86e-07
2016-02-21T19:24:17.523000	3.32e-08	2016-02-21T19:24:43.570000	7.97e-08	2016-02-21T19:24:32.050000	2.86e-07
2016-02-21T19:24:22.020000	3.32e-08	2016-02-21T19:24:47.570000	7.97e-08	2016-02-21T19:24:36.560000	2.86e-07
2016-02-21T19:24:26.517000	3.32e-08	2016-02-21T19:24:51.580000	7.97e-08	2016-02-21T19:24:41.040000	2.86e-07
2016-02-21T19:24:30.523000	3.32e-08	2016-02-21T19:24:56.080000	7.97e-08	2016-02-21T19:24:45.053000	2.86e-07
2016-02-21T19:24:35.017000	3.32e-08	2016-02-21T19:25:00.570000	7.95e-08	2016-02-21T19:24:49.540000	2.86e-07
2016-02-21T19:24:39.023000	3.32e-08	2016-02-21T19:25:05.080000	7.95e-08	2016-02-21T19:24:53.550000	2.86e-07
2016-02-21T19:24:43.520000	3.32e-08	2016-02-21T19:25:09.560000	7.97e-08	2016-02-21T19:24:58.043000	2.86e-07
2016-02-21T19:24:48.023000	3.32e-08	2016-02-21T19:25:13.570000	7.95e-08	2016-02-21T19:25:02.057000	2.86e-07
2016-02-21T19:24:52.023000	3.32e-08	2016-02-21T19:25:18.070000	7.95e-08	2016-02-21T19:25:06.547000	2.86e-07
2016-02-21T19:24:56.027000	3.32e-08	2016-02-21T19:25:22.570000	7.95e-08	2016-02-21T19:25:11.043000	2.86e-07
2016-02-21T19:25:00.520000	3.32e-08	2016-02-21T19:25:26.570000	7.95e-08	2016-02-21T19:25:15.543000	2.86e-07
2016-02-21T19:25:04.523000	3.32e-08	2016-02-21T19:25:30.607000	7.95e-08	2016-02-21T19:25:19.543000	2.86e-07
2016-02-21T19:25:09.023000	3.32e-08	2016-02-21T19:25:35.097000	7.97e-08	2016-02-21T19:25:23.543000	2.86e-07
2016-02-21T19:25:13.520000	3.32e-08	2016-02-21T19:25:39.107000	7.95e-08	2016-02-21T19:25:28.043000	2.86e-07
2016-02-21T19:25:17.520000	3.32e-08	2016-02-21T19:25:43.597000	7.97e-08	2016-02-21T19:25:32.077000	2.86e-07
2016-02-21T19:25:22.020000	3.32e-08	2016-02-21T19:25:48.097000	7.95e-08	2016-02-21T19:25:36.573000	2.86e-07
2016-02-21T19:25:26.023000	3.32e-08	2016-02-21T19:25:52.107000	7.97e-08	2016-02-21T19:25:40.580000	2.86e-07
2016-02-21T19:25:30.050000	3.32e-08	2016-02-21T19:25:56.597000	7.95e-08	2016-02-21T19:25:45.070000	2.86e-07
2016-02-21T19:25:34.543000	3.32e-08	2016-02-21T19:26:00.597000	7.95e-08	2016-02-21T19:25:49.070000	2.86e-07
2016-02-21T19:25:38.550000	3.32e-08	2016-02-21T19:26:04.597000	7.95e-08	2016-02-21T19:25:53.077000	2.86e-07
2016-02-21T19:25:42.550000	3.32e-08	2016-02-21T19:26:08.597000	7.95e-08	2016-02-21T19:25:57.570000	2.86e-07
2016-02-21T19:25:47.047000	3.32e-08	2016-02-21T19:26:13.097000	7.95e-08	2016-02-21T19:26:01.570000	2.86e-07
2016-02-21T19:25:51.550000	3.32e-08	2016-02-21T19:26:17.097000	7.93e-08	2016-02-21T19:26:05.573000	2.86e-07
2016-02-21T19:25:56.047000	3.32e-08	2016-02-21T19:26:21.107000	7.97e-08	2016-02-21T19:26:10.070000	2.86e-07
2016-02-21T19:26:00.543000	3.32e-08	2016-02-21T19:26:25.597000	7.95e-08	2016-02-21T19:26:14.573000	2.86e-07
2016-02-21T19:26:04.553000	3.32e-08	2016-02-21T19:26:30.087000	7.95e-08	2016-02-21T19:26:18.583000	2.86e-07
2016-02-21T19:26:09.047000	3.32e-08	2016-02-21T19:26:34.097000	7.95e-08	2016-02-21T19:26:23.060000	2.86e-07
2016-02-21T19:26:13.540000	3.32e-08	2016-02-21T19:26:38.097000	7.95e-08	2016-02-21T19:26:27.070000	2.86e-07
2016-02-21T19:26:17.550000	3.32e-08	2016-02-21T19:26:42.597000	7.95e-08	2016-02-21T19:26:31.077000	2.86e-07
2016-02-21T19:26:22.040000	3.32e-08	2016-02-21T19:26:46.607000	7.97e-08	2016-02-21T19:26:35.573000	2.86e-07
2016-02-21T19:26:26.047000	3.32e-08	2016-02-21T19:26:51.093000	7.95e-08	2016-02-21T19:26:39.583000	2.86e-07
2016-02-21T19:26:30.547000	3.32e-08	2016-02-21T19:26:55.097000	7.95e-08	2016-02-21T19:26:44.073000	2.86e-07
2016-02-21T19:26:35.047000	3.32e-08	2016-02-21T19:26:59.097000	7.95e-08	2016-02-21T19:26:48.573000	2.86e-07
2016-02-21T19:26:39.547000	3.32e-08	2016-02-21T19:27:03.097000	7.97e-08	2016-02-21T19:26:53.083000	2.86e-07
2016-02-21T19:26:43.553000	3.32e-08	2016-02-21T19:27:07.097000	7.95e-08	2016-02-21T19:26:57.573000	2.86e-07
2016-02-21T19:26:48.047000	3.32e-08	2016-02-21T19:27:11.587000	7.95e-08	2016-02-21T19:27:02.063000	2.86e-07
2016-02-21T19:26:52.540000	3.32e-08	2016-02-21T19:27:15.597000	7.97e-08	2016-02-21T19:27:06.073000	2.86e-07
2016-02-21T19:26:56.547000	3.32e-08	2016-02-21T19:27:19.597000	7.95e-08	2016-02-21T19:27:10.563000	2.86e-07
2016-02-21T19:27:01.040000	3.32e-08	2016-02-21T19:27:24.087000	7.97e-08	2016-02-21T19:27:14.573000	2.86e-07
2016-02-21T19:27:05.047000	3.32e-08	2016-02-21T19:27:28.097000	7.95e-08	2016-02-21T19:27:19.063000	2.86e-07
2016-02-21T19:27:09.543000	3.31e-08	2016-02-21T19:27:32.597000	7.97e-08	2016-02-21T19:27:23.073000	2.86e-07
2016-02-21T19:27:13.550000	3.31e-08	2016-02-21T19:27:36.597000	7.95e-08	2016-02-21T19:27:27.563000	2.86e-07
2016-02-21T19:27:18.043000	3.31e-08	2016-02-21T19:27:40.597000	7.95e-08	2016-02-21T19:27:31.577000	2.86e-07
2016-02-21T19:27:22.557000	3.31e-08	2016-02-21T19:27:45.087000	7.93e-08	2016-02-21T19:27:36.063000	2.86e-07
2016-02-21T19:27:27.040000	3.31e-08	2016-02-21T19:27:49.097000	7.95e-08	2016-02-21T19:27:40.063000	2.86e-07
2016-02-21T19:27:31.057000	3.32e-08	2016-02-21T19:27:53.587000	7.93e-08	2016-02-21T19:27:44.063000	2.86e-07
2016-02-21T19:27:35.543000	3.32e-08	2016-02-21T19:27:57.597000	7.93e-08	2016-02-21T19:27:48.063000	2.86e-07
2016-02-21T19:27:40.043000	3.31e-08	2016-02-21T19:28:02.090000	7.93e-08	2016-02-21T19:27:52.563000	2.86e-07
2016-02-21T19:27:44.043000	3.32e-08	2016-02-21T19:28:06.097000	7.95e-08	2016-02-21T19:27:56.563000	2.86e-07
2016-02-21T19:27:48.043000	3.32e-08	2016-02-21T19:28:10.097000	7.95e-08	2016-02-21T19:28:00.567000	2.86e-07
2016-02-21T19:27:52.543000	3.32e-08	2016-02-21T19:28:14.103000	7.93e-08	2016-02-21T19:28:05.063000	2.86e-07
2016-02-21T19:27:56.543000	3.32e-08	2016-02-21T19:28:18.597000	7.93e-08	2016-02-21T19:28:09.067000	2.86e-07
2016-02-21T19:28:00.543000	3.32e-08	2016-02-21T19:28:22.597000	7.93e-08	2016-02-21T19:28:13.563000	2.85e-07
2016-02-21T19:28:04.543000	3.32e-08	2016-02-21T19:28:26.597000	7.95e-08	2016-02-21T19:28:17.563000	2.86e-07
2016-02-21T19:28:09.043000	3.32e-08	2016-02-21T19:28:31.090000	7.97e-08	2016-02-21T19:28:21.563000	2.86e-07
2016-02-21T19:28:13.043000	3.32e-08	2016-02-21T19:28:35.097000	7.99e-08	2016-02-21T19:28:25.577000	2.86e-07
2016-02-21T19:28:17.043000	3.32e-08	2016-02-21T19:28:39.597000	7.97e-08	2016-02-21T19:28:30.067000	2.86e-07
2016-02-21T19:28:21.043000	3.32e-08	2016-02-21T19:28:44.087000	7.97e-08	2016-02-21T19:28:34.563000	2.86e-07
2016-02-21T19:28:25.047000	3.32e-08	2016-02-21T19:28:48.097000	7.95e-08	2016-02-21T19:28:38.567000	2.86e-07
2016-02-21T19:28:29.543000	3.32e-08	2016-02-21T19:28:52.587000	7.97e-08	2016-02-21T19:28:43.067000	2.86e-07
2016-02-21T19:28:33.543000	3.32e-08	2016-02-21T19:28:56.597000	7.93e-08	2016-02-21T19:28:47.567000	2.86e-07
2016-02-21T19:28:38.043000	3.32e-08	2016-02-21T19:29:01.117000	7.95e-08	2016-02-21T19:28:51.567000	2.86e-07
2016-02-21T19:28:42.043000	3.31e-08	2016-02-21T19:29:05.597000	7.95e-08	2016-02-21T19:28:55.567000	2.85e-07
2016-02-21T19:28:46.043000	3.31e-08	2016-02-21T19:29:10.087000	7.93e-08	2016-02-21T19:28:59.567000	2.85e-07
2016-02-21T19:28:50.047000	3.31e-08	2016-02-21T19:29:14.100000	7.93e-08	2016-02-21T19:29:03.567000	2.85e-07
2016-02-21T19:28:54.047000	3.31e-08	2016-02-21T19:29:18.597000	7.93e-08	2016-02-21T19:29:07.577000	2.85e-07
2016-02-21T19:28:58.543000	3.31e-08	2016-02-21T19:29:22.597000	7.93e-08	2016-02-21T19:29:12.067000	2.85e-07
2016-02-21T19:29:02.547000	3.31e-08	2016-02-21T19:29:26.607000	7.93e-08	2016-02-21T19:29:16.097000	2.85e-07
2016-02-21T19:29:07.043000	3.31e-08	2016-02-21T19:29:31.097000	7.93e-08	2016-02-21T19:29:20.573000	2.85e-07
2016-02-21T19:29:11.043000	3.31e-08	2016-02-21T19:29:35.097000	7.93e-08	2016-02-21T19:29:24.583000	2.85e-07
2016-02-21T19:29:15.047000	3.31e-08	2016-02-21T19:29:39.597000	7.91e-08	2016-02-21T19:29:29.070000	2.85e-07
2016-02-21T19:29:19.050000	3.31e-08	2016-02-21T19:29:43.607000	7.93e-08	2016-02-21T19:29:33.070000	2.85e-07
2016-02-21T19:29:23.547000	3.31e-08	2016-02-21T19:29:48.107000	7.91e-08	2016-02-21T19:29:37.580000	2.85e-07
2016-02-21T19:29:28.043000	3.31e-08	2016-02-21T19:29:52.597000	7.91e-08	2016-02-21T19:29:42.070000	2.85e-07
2016-02-21T19:29:32.047000	3.31e-08	2016-02-21T19:29:56.597000	7.91e-08	2016-02-21T19:29:46.080000	2.85e-07
2016-02-21T19:29:36.547000	3.31e-08	2016-02-21T19:30:00.597000	7.93e-08	2016-02-21T19:29:50.573000	2.85e-07
2016-02-21T19:29:40.547000	3.31e-08	2016-02-21T19:30:04.607000	7.91e-08	2016-02-21T19:29:55.083000	2.85e-07
2016-02-21T19:29:44.550000	3.31e-08	2016-02-21T19:30:09.097000	7.93e-08	2016-02-21T19:29:59.563000	2.85e-07
2016-02-21T19:29:48.550000	3.31e-08	2016-02-21T19:30:13.097000	7.91e-08	2016-02-21T19:30:03.573000	2.85e-07
2016-02-21T19:29:53.047000	3.31e-08	2016-02-21T19:30:17.587000	7.91e-08	2016-02-21T19:30:07.577000	2.85e-07
2016-02-21T19:29:57.047000	3.31e-08	2016-02-21T19:30:21.597000	7.91e-08	2016-02-21T19:30:12.073000	2.85e-07
2016-02-21T19:30:01.050000	3.31e-08	2016-02-21T19:30:26.097000	7.91e-08	2016-02-21T19:30:16.563000	2.85e-07
2016-02-21T19:30:05.550000	3.31e-08	2016-02-21T19:30:30.133000	7.91e-08	2016-02-21T19:30:20.570000	2.85e-07
2016-02-21T19:30:09.557000	3.31e-08	2016-02-21T19:30:34.143000	7.91e-08	2016-02-21T19:30:24.577000	2.85e-07
2016-02-21T19:30:14.047000	3.3e-08	2016-02-21T19:30:38.143000	7.91e-08	2016-02-21T19:30:29.107000	2.85e-07
2016-02-21T19:30:18.050000	3.3e-08	2016-02-21T19:30:42.633000	7.9e-08	2016-02-21T19:30:33.117000	2.85e-07
2016-02-21T19:30:22.550000	3.3e-08	2016-02-21T19:30:46.633000	7.91e-08	2016-02-21T19:30:37.610000	2.85e-07
2016-02-21T19:30:26.550000	3.3e-08	2016-02-21T19:30:50.643000	7.9e-08	2016-02-21T19:30:42.107000	2.85e-07
2016-02-21T19:30:30.587000	3.31e-08	2016-02-21T19:30:55.133000	7.91e-08	2016-02-21T19:30:46.113000	2.85e-07
2016-02-21T19:30:34.587000	3.3e-08	2016-02-21T19:30:59.133000	7.9e-08	2016-02-21T19:30:50.620000	2.85e-07
2016-02-21T19:30:39.083000	3.31e-08	2016-02-21T19:31:03.133000	7.9e-08	2016-02-21T19:30:55.113000	2.84e-07
2016-02-21T19:30:43.580000	3.3e-08	2016-02-21T19:31:07.133000	7.91e-08	2016-02-21T19:30:59.597000	2.85e-07
2016-02-21T19:30:48.090000	3.31e-08	2016-02-21T19:31:11.133000	7.9e-08	2016-02-21T19:31:03.617000	2.84e-07
2016-02-21T19:30:52.583000	3.31e-08	2016-02-21T19:31:15.133000	7.91e-08	2016-02-21T19:31:08.107000	2.84e-07
2016-02-21T19:30:56.583000	3.31e-08	2016-02-21T19:31:19.627000	7.9e-08	2016-02-21T19:31:12.113000	2.84e-07
2016-02-21T19:31:00.583000	3.3e-08	2016-02-21T19:31:23.633000	7.9e-08	2016-02-21T19:31:16.607000	2.84e-07
2016-02-21T19:31:05.087000	3.3e-08	2016-02-21T19:31:27.633000	7.9e-08	2016-02-21T19:31:21.107000	2.84e-07
2016-02-21T19:31:09.587000	3.3e-08	2016-02-21T19:31:31.643000	7.9e-08	2016-02-21T19:31:25.113000	2.84e-07
2016-02-21T19:31:14.080000	3.3e-08	2016-02-21T19:31:36.127000	7.91e-08	2016-02-21T19:31:29.607000	2.84e-07
2016-02-21T19:31:18.087000	3.31e-08	2016-02-21T19:31:40.130000	7.9e-08	2016-02-21T19:31:33.613000	2.84e-07
2016-02-21T19:31:22.583000	3.3e-08	2016-02-21T19:31:44.140000	7.91e-08	2016-02-21T19:31:37.617000	2.84e-07
2016-02-21T19:31:27.090000	3.3e-08	2016-02-21T19:31:48.643000	7.9e-08	2016-02-21T19:31:42.097000	2.84e-07
2016-02-21T19:31:31.590000	3.3e-08	2016-02-21T19:31:53.133000	7.9e-08	2016-02-21T19:31:46.107000	2.84e-07
2016-02-21T19:31:36.077000	3.3e-08	2016-02-21T19:31:57.140000	7.9e-08	2016-02-21T19:31:50.113000	2.84e-07
2016-02-21T19:31:40.080000	3.3e-08	2016-02-21T19:32:01.620000	7.91e-08	2016-02-21T19:31:54.610000	2.84e-07
2016-02-21T19:31:44.083000	3.3e-08	2016-02-21T19:32:05.633000	7.9e-08	2016-02-21T19:31:59.107000	2.84e-07
2016-02-21T19:31:48.087000	3.3e-08	2016-02-21T19:32:09.637000	7.91e-08	2016-02-21T19:32:03.123000	2.84e-07
2016-02-21T19:31:52.583000	3.3e-08	2016-02-21T19:32:13.640000	7.91e-08	2016-02-21T19:32:07.607000	2.84e-07
2016-02-21T19:31:56.583000	3.3e-08	2016-02-21T19:32:18.130000	7.91e-08	2016-02-21T19:32:12.097000	2.84e-07
2016-02-21T19:32:01.080000	3.3e-08	2016-02-21T19:32:22.130000	7.91e-08	2016-02-21T19:32:16.110000	2.84e-07
2016-02-21T19:32:05.087000	3.3e-08	2016-02-21T19:32:26.130000	7.9e-08	2016-02-21T19:32:20.600000	2.84e-07
2016-02-21T19:32:09.580000	3.3e-08	2016-02-21T19:32:30.137000	7.91e-08	2016-02-21T19:32:24.610000	2.84e-07
2016-02-21T19:32:14.077000	3.3e-08	2016-02-21T19:32:34.630000	7.9e-08	2016-02-21T19:32:29.120000	2.84e-07
2016-02-21T19:32:18.580000	3.3e-08	2016-02-21T19:32:38.630000	7.91e-08	2016-02-21T19:32:33.600000	2.84e-07
2016-02-21T19:32:23.077000	3.3e-08	2016-02-21T19:32:43.120000	7.9e-08	2016-02-21T19:32:37.610000	5.3e-07
2016-02-21T19:32:27.080000	3.3e-08	2016-02-21T19:32:47.130000	7.91e-08	2016-02-21T19:32:42.100000	4.08e-07
2016-02-21T19:32:31.580000	3.3e-08	2016-02-21T19:32:51.130000	7.9e-08	2016-02-21T19:32:46.100000	4.15e-07
2016-02-21T19:32:36.077000	3.3e-08	2016-02-21T19:32:55.630000	7.91e-08	2016-02-21T19:32:50.100000	4.29e-07
2016-02-21T19:32:40.080000	3.3e-08	2016-02-21T19:33:00.130000	7.9e-08	2016-02-21T19:32:54.110000	4.44e-07
2016-02-21T19:32:44.087000	3.3e-08	2016-02-21T19:33:04.130000	7.91e-08	2016-02-21T19:32:58.603000	4.55e-07
2016-02-21T19:32:48.583000	3.31e-08	2016-02-21T19:33:08.140000	7.91e-08	2016-02-21T19:33:03.110000	4.68e-07
2016-02-21T19:32:53.077000	3.3e-08	2016-02-21T19:33:12.620000	7.91e-08	2016-02-21T19:33:07.600000	4.78e-07
2016-02-21T19:32:57.080000	3.3e-08	2016-02-21T19:33:16.630000	7.91e-08	2016-02-21T19:33:11.600000	4.83e-07
2016-02-21T19:33:01.580000	3.3e-08	2016-02-21T19:33:20.630000	7.91e-08	2016-02-21T19:33:15.607000	4.83e-07
2016-02-21T19:33:05.590000	3.3e-08	2016-02-21T19:33:25.130000	7.91e-08	2016-02-21T19:33:20.100000	4.82e-07
2016-02-21T19:33:10.080000	3.29e-08	2016-02-21T19:33:29.130000	7.91e-08	2016-02-21T19:33:24.100000	4.78e-07
2016-02-21T19:33:14.573000	3.29e-08	2016-02-21T19:33:33.130000	7.91e-08	2016-02-21T19:33:28.120000	4.73e-07
2016-02-21T19:33:18.583000	3.29e-08	2016-02-21T19:33:37.620000	7.91e-08	2016-02-21T19:33:32.613000	4.67e-07
2016-02-21T19:33:23.080000	3.29e-08	2016-02-21T19:33:41.620000	7.91e-08	2016-02-21T19:33:37.100000	4.59e-07
2016-02-21T19:33:27.573000	3.29e-08	2016-02-21T19:33:45.620000	7.91e-08	2016-02-21T19:33:41.103000	4.55e-07
2016-02-21T19:33:31.577000	3.29e-08	2016-02-21T19:33:49.630000	7.91e-08	2016-02-21T19:33:45.103000	4.52e-07
2016-02-21T19:33:35.577000	3.29e-08	2016-02-21T19:33:53.640000	7.93e-08	2016-02-21T19:33:49.103000	4.47e-07
2016-02-21T19:33:39.580000	3.29e-08	2016-02-21T19:33:58.120000	7.91e-08	2016-02-21T19:33:53.107000	4.41e-07
2016-02-21T19:33:44.077000	3.29e-08	2016-02-21T19:34:02.127000	7.91e-08	2016-02-21T19:33:57.107000	4.36e-07
2016-02-21T19:33:48.080000	3.29e-08	2016-02-21T19:34:06.130000	7.91e-08	2016-02-21T19:34:01.597000	4.3e-07
2016-02-21T19:33:52.587000	3.29e-08	2016-02-21T19:34:10.140000	7.91e-08	2016-02-21T19:34:05.607000	4.25e-07
2016-02-21T19:33:57.080000	3.3e-08	2016-02-21T19:34:14.140000	7.91e-08	2016-02-21T19:34:09.617000	3.44e-07
2016-02-21T19:34:01.577000	3.29e-08	2016-02-21T19:34:18.630000	7.91e-08	2016-02-21T19:34:14.117000	3.32e-07
2016-02-21T19:34:05.583000	3.29e-08	2016-02-21T19:34:22.630000	7.91e-08	2016-02-21T19:34:18.610000	3.27e-07
2016-02-21T19:34:09.583000	3.29e-08	2016-02-21T19:34:26.630000	7.9e-08	2016-02-21T19:34:23.107000	3.24e-07
2016-02-21T19:34:13.583000	3.29e-08	2016-02-21T19:34:31.117000	7.91e-08	2016-02-21T19:34:27.607000	3.21e-07
